,Game title,Release date,Price,Discount price,User review,Platform,Tag
323,Pyre,"25 Jul, 2017",7700.0,2310.0,1.0,7,RPG
324,Mysteria ~Occult Shadows~,"29 Sep, 2020",5700.0,4560.0,1.0,1,RPG
325,Mount & Blade Legacy Collection,,32495.0,6495.0,1.0,1,RPG
326,Dying Light Ultimate Collection,,67290.0,40563.0,1.0,7,RPG
327,Transistor,"20 May, 2014",7700.0,1540.0,1.0,7,RPG
328,Bastion,"16 Aug, 2011",6400.0,1280.0,1.0,7,RPG
329,Perfect Crime,"1 Oct, 2020",7800.0,3900.0,1.0,3,RPG
330,This Land Is My Land,"20 Nov, 2019",14900.0,12665.0,1.0,1,RPG
331,FINAL FANTASY IX,"13 Apr, 2016",14500.0,7250.0,1.0,1,RPG
332,Mount & Blade: Warband - Viking Conquest Reforged Edition,"11 Dec, 2014",7499.0,1874.0,1.0,7,RPG
333,CHRONO TRIGGER®,"27 Feb, 2018",9999.0,4999.0,1.0,1,RPG
334,HellSign,"9 Nov, 2018",6400.0,4288.0,1.0,1,RPG
335,DSGame Bundle,,8400.0,6264.0,1.0,1,RPG
336,Seek Girl:Fog Ⅰ,"28 Aug, 2020",1900.0,1710.0,1.0,1,RPG
337,古剑奇谭三(Gujian3),"14 Dec, 2018",11500.0,8625.0,1.0,1,RPG
338,Circadian City,"1 Oct, 2020",5300.0,4240.0,1.0,3,RPG
339,FINAL FANTASY XV EPISODE ARDYN,"25 Mar, 2019",3500.0,1750.0,1.0,1,RPG
340,Blightbound,"29 Jul, 2020",7700.0,6160.0,1.0,1,RPG
341,FINAL FANTASY® XIII,"9 Oct, 2014",11000.0,5500.0,1.0,1,RPG
342,FINAL FANTASY VIII - REMASTERED,"3 Sep, 2019",12445.0,6222.0,0.0,1,RPG
343,Unheard,"28 Mar, 2019",4400.0,2640.0,1.0,3,RPG
344,Mount & Blade: Warband - Napoleonic Wars,"19 Apr, 2012",4999.0,1249.0,1.0,7,RPG
345,FINAL FANTASY VII,"4 Jul, 2013",8300.0,4150.0,1.0,1,RPG
346,太吾绘卷 The Scroll Of Taiwu,"20 Sep, 2018",7700.0,6545.0,1.0,1,RPG
347,XCOM®: Chimera Squad,"23 Apr, 2020",16990.0,11383.0,1.0,1,RPG
348,Mount & Blade: Warband DLC Collection,,22497.0,4779.0,1.0,7,RPG
349,LIGHTNING RETURNS™: FINAL FANTASY® XIII,"10 Dec, 2015",13800.0,6900.0,1.0,1,RPG
350,Mount & Blade II: Bannerlord,"30 Mar, 2020",29900.0,23920.0,1.0,1,Early Access
351,Green Hell,"5 Sep, 2019",9500.0,7125.0,1.0,1,Early Access
352,DRONE The Game,"17 Dec, 2018",11500.0,1840.0,1.0,1,Early Access
353, Sands of Salzaar,"2 Jan, 2020",6400.0,3840.0,1.0,1,Early Access
354,Tainted Grail,"18 Jun, 2020",9500.0,7125.0,1.0,1,Early Access
355,Barotrauma,"5 Jun, 2019",9500.0,4750.0,1.0,7,Early Access
356,The Warlord package,,39899.0,26419.0,1.0,1,Early Access
357,Ultimate VR Stealth Bundle,,45200.0,18170.0,1.0,1,Early Access
358,Darksburg,"23 Sep, 2020",7700.0,3850.0,1.0,1,Early Access
359,Mysteria ~Occult Shadows~,"29 Sep, 2020",5700.0,4560.0,1.0,1,Early Access
360,Ultimate Admiral: Age of Sail,"4 Mar, 2020",14900.0,11175.0,1.0,1,Early Access
361,Dreamscaper,"13 Aug, 2020",4900.0,3920.0,1.0,1,Early Access
362,This Land Is My Land,"20 Nov, 2019",14900.0,12665.0,1.0,1,Early Access
363,Synth Riders,"31 Oct, 2019",9500.0,5700.0,1.0,1,Early Access
364,HellSign,"9 Nov, 2018",6400.0,4288.0,1.0,1,Early Access
365,Seek Girl:Fog Ⅰ,"28 Aug, 2020",1900.0,1710.0,1.0,1,Early Access
366,Unknightly,"30 Nov, 2017",7700.0,5159.0,1.0,1,Early Access
367,Circadian City,"1 Oct, 2020",5300.0,4240.0,1.0,3,Early Access
368,Blightbound,"29 Jul, 2020",7700.0,6160.0,1.0,1,Early Access
369,太吾绘卷 The Scroll Of Taiwu,"20 Sep, 2018",7700.0,6545.0,1.0,1,Early Access
370,Factory Town,"12 Mar, 2019",7700.0,5390.0,1.0,3,Early Access
371,Praey for the Gods,"31 Jan, 2019",11500.0,7475.0,1.0,1,Early Access
372,Blackwake,"19 Feb, 2020",4400.0,440.0,1.0,3,Early Access
373,Eastern Exorcist,"14 Aug, 2020",7200.0,5760.0,1.0,1,Early Access
374,Barotrauma Supporter Bundle,,11400.0,5130.0,1.0,7,Early Access
375,Elmarion: Dragon time,"12 Mar, 2020",4400.0,2640.0,1.0,1,Early Access
376,Survive the Nights,"21 Dec, 2017",7700.0,4620.0,0.0,3,Early Access
377,Zero Hour,"12 Aug, 2020",5300.0,4770.0,1.0,1,Early Access
378,Breathedge,"13 Sep, 2018",7700.0,5390.0,1.0,1,Early Access
379,Nova Drift,"27 Mar, 2019",6400.0,3840.0,1.0,3,Early Access
380,Big Farm Story,"20 Aug, 2020",7700.0,6160.0,1.0,1,Early Access
381,灵魂筹码 Soul at Stake,"25 Jun, 2018",7500.0,3750.0,1.0,1,Early Access
382,DRAG,"11 Aug, 2020",13500.0,10125.0,1.0,5,Early Access
383,Osiris: New Dawn,"28 Sep, 2016",12000.0,7200.0,0.0,1,Early Access
384,Windlands 1 and 2,,21000.0,6885.0,1.0,1,Early Access
385,Wobbly Life,"8 Jul, 2020",4100.0,3690.0,1.0,1,Early Access
386,Bonfire,"26 Mar, 2020",7500.0,5250.0,1.0,3,Early Access
387,Tower Tag,"28 May, 2020",6400.0,1920.0,1.0,1,Early Access
388,When Ski Lifts Go Wrong,"23 Jan, 2019",6400.0,1600.0,1.0,3,Early Access
389,Caves of Qud,"15 Jul, 2015",6400.0,5760.0,1.0,7,Early Access
390,"I, Dracula: Genesis","22 May, 2020",6900.0,4485.0,1.0,1,Early Access
391,Citadel: Forged with Fire,"1 Nov, 2019",14900.0,8940.0,0.0,1,Early Access
392,Peekaboo,"7 Aug, 2019",2399.0,599.0,1.0,1,Early Access
393,DiRT Bundle,,32100.0,18832.0,1.0,1,Early Access
394,How to Survive 2,"8 Sep, 2016",7500.0,1875.0,0.0,1,Early Access
395,Dust to the End,"29 Sep, 2020",4100.0,3444.0,1.0,1,Early Access
396,Gunsmith,"25 May, 2018",7700.0,5390.0,1.0,1,Early Access
397,Windlands,"5 Apr, 2016",9500.0,1900.0,1.0,3,Early Access
398,觅长生,"25 Nov, 2019",4100.0,3690.0,1.0,1,Early Access
399,Master Of Pottery,"11 Nov, 2019",1900.0,1520.0,1.0,1,Early Access
400,Monster Hunter: World,"9 Aug, 2018",20600.0,13596.0,1.0,1,Singleplayer
401,Red Dead Redemption 2,"5 Dec, 2019",39990.0,26793.0,1.0,1,Singleplayer
402,Monster Hunter World: Iceborne,"9 Jan, 2020",28390.0,21292.0,0.0,1,Singleplayer
403,Sid Meier’s Civilization® VI,"20 Oct, 2016",44990.0,11247.0,1.0,7,Singleplayer
404,Monster Hunter World: Iceborne Master Edition,,42890.0,28542.0,1.0,1,Singleplayer
405,The Elder Scrolls® Online,"22 May, 2017",14990.0,5996.0,1.0,3,Singleplayer
406,NieR:Automata™,"17 Mar, 2017",29931.0,14965.0,1.0,1,Singleplayer
407,No Man's Sky,"12 Aug, 2016",26500.0,13250.0,0.0,1,Singleplayer
408,Mount & Blade II: Bannerlord,"30 Mar, 2020",29900.0,23920.0,1.0,1,Singleplayer
409,Battlefield ™ V,"11 Jun, 2020",47900.0,19160.0,0.0,1,Singleplayer
410,Battlefield 4™,"11 Jun, 2020",31900.0,6380.0,1.0,1,Singleplayer
411,Sid Meier's Civilization VI : Platinum Edition,,103964.0,28471.0,1.0,7,Singleplayer
412,Battlefield Bundle,,111700.0,28007.0,1.0,1,Singleplayer
413,Overcooked! 2,"7 Aug, 2018",12990.0,7794.0,1.0,7,Singleplayer
414,Spelunky 2,"29 Sep, 2020",7700.0,6930.0,1.0,1,Singleplayer
415,Battlefield 1 ™,"11 Jun, 2020",31900.0,11803.0,1.0,1,Singleplayer
416,Human: Fall Flat,"22 Jul, 2016",7500.0,3000.0,1.0,3,Singleplayer
417,Green Hell,"5 Sep, 2019",9500.0,7125.0,1.0,1,Singleplayer
418,Monster Hunter World: Iceborne Master Edition Digital Deluxe,,50045.0,33908.0,1.0,1,Singleplayer
419,F1® 2020,"9 Jul, 2020",22500.0,13500.0,1.0,1,Singleplayer
420,STEINS;GATE SERIES BUNDLE,,47500.0,17100.0,1.0,1,Singleplayer
421,STEINS;GATE,"9 Sep, 2016",11500.0,4600.0,1.0,1,Singleplayer
422,Untitled Goose Game,"23 Sep, 2020",7700.0,5775.0,1.0,3,Singleplayer
423,Overcooked! 2  - Gourmet Edition,,24990.0,12756.0,1.0,7,Singleplayer
424,FINAL FANTASY XV WINDOWS EDITION,"6 Mar, 2018",23200.0,11600.0,1.0,1,Singleplayer
425,Muse Dash,"19 Jun, 2019",1700.0,850.0,1.0,3,Singleplayer
426,Sid Meier's Civilization® VI: Gathering Storm,"13 Feb, 2019",19990.0,9995.0,1.0,7,Singleplayer
427,STEINS;GATE 0,"8 May, 2018",13500.0,5400.0,1.0,1,Singleplayer
428,STEINS;GATE ELITE,"19 Feb, 2019",0.0,,1.0,1,Singleplayer
429,Mount & Blade: Warband,"31 Mar, 2010",9999.0,2499.0,1.0,7,Singleplayer
430,The Elder Scrolls Online - Greymoor,"26 May, 2020",26799.0,13399.0,0.0,3,Singleplayer
431,Command & Conquer™ Remastered Collection,"5 Jun, 2020",13999.0,10499.0,1.0,1,Singleplayer
432,DiRT Rally 2.0,"25 Feb, 2019",14900.0,3725.0,1.0,1,Singleplayer
433,FINAL FANTASY XV EPISODE ARDYN COMPLETE EDITION,,26700.0,13350.0,1.0,1,Singleplayer
434,Supergiant Collection,,48900.0,18980.0,1.0,1,Singleplayer
435,Sid Meier’s Civilization® VI: Rise and Fall,"7 Feb, 2018",14990.0,7495.0,0.0,7,Singleplayer
436, Sands of Salzaar,"2 Jan, 2020",6400.0,3840.0,1.0,1,Singleplayer
437,My Time At Portia,"15 Jan, 2019",14990.0,5996.0,1.0,1,Singleplayer
438,Overcooked,"3 Aug, 2016",8800.0,2200.0,1.0,1,Singleplayer
439,Football Manager 2021,24th November,29000.0,26100.0,,3,Singleplayer
440,Sign of Silence,"1 Oct, 2020",6400.0,5120.0,1.0,1,Singleplayer
441,Battlefield 3™,"11 Jun, 2020",31900.0,6380.0,0.0,1,Singleplayer
442,Monster Hunter World: Iceborne Digital Deluxe,,36185.0,27138.0,0.0,1,Singleplayer
443,Tainted Grail,"18 Jun, 2020",9500.0,7125.0,1.0,1,Singleplayer
444,Cooking Simulator,"6 Jun, 2019",7700.0,5005.0,1.0,1,Singleplayer
445,Barotrauma,"5 Jun, 2019",9500.0,4750.0,1.0,7,Singleplayer
446,CHAOS;CHILD,"22 Jan, 2019",13500.0,5400.0,1.0,1,Singleplayer
447,STEINS;GATE + STEINS;GATE 0,,25000.0,9000.0,1.0,1,Singleplayer
448,STEINS;GATE: My Darling's Embrace,"10 Dec, 2019",11500.0,6900.0,1.0,1,Singleplayer
449,FINAL FANTASY XII THE ZODIAC AGE,"1 Feb, 2018",33300.0,16650.0,1.0,1,Singleplayer
450,DISSIDIA FINAL FANTASY NT Free Edition,"12 Mar, 2019",18000.0,0.0,0.0,1,Free to Play
451,Varenje,"3 Jul, 2018",4400.0,0.0,1.0,7,Free to Play
452,OpenVR Benchmark,"20 Dec, 2019",0.0,,1.0,1,Free to Play
453,The Running Man,"25 Jun, 2020",1500.0,750.0,1.0,1,Free to Play
454,NieR:Automata™,"17 Mar, 2017",29931.0,14965.0,1.0,1,Violent
455,Battlefield ™ V,"11 Jun, 2020",47900.0,19160.0,0.0,1,Violent
456,Battlefield 4™,"11 Jun, 2020",31900.0,6380.0,1.0,1,Violent
457,Battlefield Bundle,,111700.0,28007.0,1.0,1,Violent
458,Battlefield 1 ™,"11 Jun, 2020",31900.0,11803.0,1.0,1,Violent
459,STEINS;GATE SERIES BUNDLE,,47500.0,17100.0,1.0,1,Violent
460,FINAL FANTASY XV WINDOWS EDITION,"6 Mar, 2018",23200.0,11600.0,1.0,1,Violent
461,STEINS;GATE ELITE,"19 Feb, 2019",0.0,,1.0,1,Violent
462,STEINS;GATE 0,"8 May, 2018",13500.0,5400.0,1.0,1,Violent
463,The Elder Scrolls Online - Greymoor,"26 May, 2020",26799.0,13399.0,0.0,3,Violent
464,FINAL FANTASY XV EPISODE ARDYN COMPLETE EDITION,,26700.0,13350.0,1.0,1,Violent
465,Battlefield 3™,"11 Jun, 2020",31900.0,6380.0,0.0,1,Violent
466,Sign of Silence,"1 Oct, 2020",6400.0,5120.0,1.0,1,Violent
467,Barotrauma,"5 Jun, 2019",9500.0,4750.0,1.0,7,Violent
468,CHAOS;CHILD,"22 Jan, 2019",13500.0,5400.0,1.0,1,Violent
469,Ultimate VR Stealth Bundle,,45200.0,18170.0,1.0,1,Violent
470,Ghostrunner,"27 Oct, 2020",19900.0,15920.0,,1,Violent
471,Sniper Ghost Warrior Contracts,"22 Nov, 2019",11500.0,6900.0,1.0,1,Violent
472,Mysteria ~Occult Shadows~,"29 Sep, 2020",5700.0,4560.0,1.0,1,Violent
473,STEINS;GATE + CHAOS;CHILD,,38500.0,13860.0,1.0,1,Violent
474,This Land Is My Land,"20 Nov, 2019",14900.0,12665.0,1.0,1,Violent
475,Perfect Crime,"1 Oct, 2020",7800.0,3900.0,1.0,3,Violent
476,Espire 1: VR Operative,"24 Sep, 2019",14500.0,9715.0,0.0,1,Violent
477,Battlefield™ Hardline,"11 Jun, 2020",31900.0,6380.0,0.0,1,Violent
478,HellSign,"9 Nov, 2018",6400.0,4288.0,1.0,1,Violent
479,メモリーズオフ-Innocent Fille-,"1 Apr, 2020",14900.0,10430.0,1.0,1,Violent
480,STEINS;GATE ELITE - Bonus Content Bundle,,22500.0,9000.0,1.0,1,Violent
481,メモリーズオフ-Innocent Fille- DOUBLE PACK,,29800.0,16688.0,1.0,1,Violent
482,Eastern Exorcist,"14 Aug, 2020",7200.0,5760.0,1.0,1,Violent
483,Party Hard 2,"25 Oct, 2018",7700.0,3850.0,1.0,3,Violent
484,Blackwake,"19 Feb, 2020",4400.0,440.0,1.0,3,Violent
485,《凶手不是我》典藏版,,8800.0,2940.0,1.0,1,Violent
486,Barotrauma Supporter Bundle,,11400.0,5130.0,1.0,7,Violent
487,Survive the Nights,"21 Dec, 2017",7700.0,4620.0,0.0,3,Violent
488,Zero Hour,"12 Aug, 2020",5300.0,4770.0,1.0,1,Violent
489,Beholder,"9 Nov, 2016",5500.0,825.0,1.0,7,Violent
490,Girl Hunter VS Zombie Bundle,,33200.0,8367.0,1.0,1,Violent
491,SG/ZH: School Girl/Zombie Hunter,"5 Jun, 2018",14900.0,4172.0,0.0,1,Violent
492,Dying Light - Shu Warrior Bundle,"23 Jan, 2020",1500.0,1005.0,1.0,7,Violent
493,MAXIMUM Action,"19 Sep, 2018",6400.0,4800.0,1.0,1,Violent
494,灵魂筹码 Soul at Stake,"25 Jun, 2018",7500.0,3750.0,1.0,1,Violent
495,British Horror Bundle,,19000.0,10659.0,1.0,1,Violent
496,Bladed fury,"17 Dec, 2018",4400.0,2200.0,1.0,1,Violent
497,Ken Follett's The Pillars of the Earth,"15 Aug, 2017",14999.0,2999.0,1.0,7,Violent
498,Dying Light - Retrowave Bundle,"19 Dec, 2019",1500.0,1125.0,1.0,7,Violent
499,Million Arthur: Arcana Blood,"20 Jun, 2019",24900.0,7470.0,1.0,1,Violent
500,Death Coming/死神来了,"6 Nov, 2017",4000.0,1600.0,1.0,1,Violent
501,Our End of the World,"2 Nov, 2017",4400.0,2640.0,1.0,3,Violent
502,"I, Dracula: Genesis","22 May, 2020",6900.0,4485.0,1.0,1,Violent
503,Nidhogg 2,"15 Aug, 2017",7500.0,3000.0,1.0,3,Violent
504,F1® 2020,"9 Jul, 2020",22500.0,13500.0,1.0,1,Sports
505,DiRT Rally 2.0,"25 Feb, 2019",14900.0,3725.0,1.0,1,Sports
506,Football Manager 2021,24th November,29000.0,26100.0,,3,Sports
507,Supergiant Collection,,48900.0,18980.0,1.0,1,Sports
508,Pyre,"25 Jul, 2017",7700.0,2310.0,1.0,7,Sports
509,Killer Queen Black,"11 Oct, 2019",4400.0,880.0,1.0,3,Sports
510,Out of the Park Baseball 21,"20 Mar, 2020",14900.0,3725.0,1.0,7,Sports
511,Synth Riders,"31 Oct, 2019",9500.0,5700.0,1.0,1,Sports
512,F1® 2019,"27 Jun, 2019",22500.0,5625.0,1.0,1,Sports
513,GRID,"10 Oct, 2019",14900.0,3725.0,0.0,1,Sports
514,RIDE 4,"8 Oct, 2020",18500.0,16650.0,,1,Sports
515,COCKHEAD,"27 Sep, 2020",3300.0,2409.0,1.0,1,Sports
516,MX vs ATV All Out,"27 Mar, 2018",18300.0,6039.0,1.0,1,Sports
517,DRAG,"11 Aug, 2020",13500.0,10125.0,1.0,5,Sports
518,DCL - The Game,"18 Feb, 2020",14499.0,8699.0,1.0,3,Sports
519,MXGP3 - The Official Motocross Videogame,"29 May, 2017",11500.0,2300.0,1.0,7,Sports
520,TrackMania² Stadium,"20 Jun, 2013",6400.0,3200.0,1.0,1,Sports
521,DiRT Bundle,,32100.0,18832.0,1.0,1,Sports
522,When Ski Lifts Go Wrong,"23 Jan, 2019",6400.0,1600.0,1.0,3,Sports
523,Tower Tag,"28 May, 2020",6400.0,1920.0,1.0,1,Sports
524,MX vs. ATV Collection,,195499.0,39830.0,1.0,1,Sports
525,Space Junkies™,"26 Mar, 2019",12900.0,3225.0,0.0,1,Sports
526,Nidhogg,"13 Jan, 2014",5500.0,2200.0,1.0,3,Sports
527,MotoGP™18,"7 Jun, 2018",11500.0,3450.0,1.0,1,Sports
528,MX vs. ATV Reflex,"26 Nov, 2010",9500.0,2375.0,1.0,1,Sports
529,Truck Life,"6 Aug, 2020",7700.0,5390.0,1.0,1,Sports
530,Tennis Elbow 2013,"13 Mar, 2015",9500.0,4750.0,1.0,3,Sports
531,RDS - The Official Drift Videogame,"6 Jun, 2019",7500.0,4125.0,1.0,1,Sports
532,Pyre: Soundtrack Edition,,12100.0,2898.0,1.0,7,Sports
533,Out of the Park Baseball 21 + Franchise Hockey Manager 6,,22600.0,10282.0,1.0,3,Sports
534,River City Super Sports Challenge ~All Stars Special~,"17 Dec, 2015",9500.0,1425.0,0.0,1,Sports
535,Barro,"28 Mar, 2018",500.0,250.0,1.0,1,Sports
536,Zaccaria Pinball - Platinum Pack,,122200.0,60980.0,1.0,5,Sports
537,MX vs. ATV Supercross Encore,"27 Oct, 2015",14500.0,3625.0,0.0,1,Sports
538,TrackMania² Canyon,"27 Feb, 2013",12900.0,6450.0,1.0,1,Sports
539,Tennis Elbow Bundle,,25494.0,14520.0,1.0,3,Sports
540,TrackMania² Valley,"4 Jul, 2013",12900.0,6450.0,1.0,1,Sports
541,Zaccaria Pinball - Starter Pack,,19400.0,2874.0,1.0,7,Sports
542,Russian Life Simulator,"17 May, 2019",500.0,250.0,1.0,7,Sports
543,Bloody Rally Show,"19 Feb, 2020",7700.0,5159.0,1.0,7,Sports
544,Deep Diving Simulator,"27 May, 2019",7700.0,1540.0,0.0,1,Sports
545,River City Melee : Battle Royal Special,"28 Sep, 2017",9500.0,1425.0,0.0,1,Sports
546,ROCKETSROCKETSROCKETS,"1 May, 2015",4000.0,600.0,1.0,7,Sports
547,Antigraviator,"6 Jun, 2018",7700.0,2310.0,0.0,1,Sports
548,FootLOL: Epic Fail League,"16 Apr, 2014",5500.0,1100.0,1.0,7,Sports
549,Deep Diving Platinum Edition,,11500.0,2070.0,0.0,1,Sports
550,Stunt Kite Masters VR,"1 Jun, 2017",2400.0,480.0,1.0,1,Sports
551,When Ski Lifts Go Wrong - Deluxe Edition,,7900.0,3100.0,1.0,3,Sports
552,3D Ultra™ Minigolf Adventures,"23 Jul, 2009",7450.0,1862.0,0.0,1,Sports
553,Zaccaria Pinball - Starter Pack Plus,,31700.0,9438.0,1.0,7,Sports
554,The Elder Scrolls® Online,"22 May, 2017",14990.0,5996.0,1.0,3,Massively Multiplayer
555,Battlefield ™ V,"11 Jun, 2020",47900.0,19160.0,0.0,1,Massively Multiplayer
556,Battlefield Bundle,,111700.0,28007.0,1.0,1,Massively Multiplayer
557,Battlefield 4™,"11 Jun, 2020",31900.0,6380.0,1.0,1,Massively Multiplayer
558,Battlefield 1 ™,"11 Jun, 2020",31900.0,11803.0,1.0,1,Massively Multiplayer
559,The Elder Scrolls Online - Greymoor,"26 May, 2020",26799.0,13399.0,0.0,3,Massively Multiplayer
560,Mount & Blade: Warband - Napoleonic Wars,"19 Apr, 2012",4999.0,1249.0,1.0,7,Massively Multiplayer
561,Survive the Nights,"21 Dec, 2017",7700.0,4620.0,0.0,3,Massively Multiplayer
562,Trackmania® Turbo,"24 Mar, 2016",24900.0,12450.0,0.0,1,Massively Multiplayer
563,Citadel: Forged with Fire,"1 Nov, 2019",14900.0,8940.0,0.0,1,Massively Multiplayer
564,Peekaboo,"7 Aug, 2019",2399.0,599.0,1.0,1,Massively Multiplayer
565,Party Hard 2 Collectors Edition,,14800.0,7029.0,1.0,1,Massively Multiplayer
566,Hentai Killer,"27 Sep, 2019",497.0,253.0,1.0,1,Massively Multiplayer
567,Big Farm Story - Premium Bundle,,14100.0,11280.0,1.0,1,Massively Multiplayer
568,Xsyon - Prelude,"29 Dec, 2014",14500.0,4785.0,1.0,1,Massively Multiplayer
569,Battlerite Royale - All Champions Pack,"19 Feb, 2019",4400.0,880.0,1.0,1,Massively Multiplayer
570,StarsOne,"8 Apr, 2016",5500.0,1375.0,1.0,7,Massively Multiplayer
571,WRG games bundle,,8800.0,607.0,1.0,1,Massively Multiplayer
572,Battlerite Royale - Legendary Adventure Pack,"26 Sep, 2018",7200.0,1440.0,1.0,1,Massively Multiplayer
573,World of Warships — Marblehead Lima Steam Edition,"11 Sep, 2018",9257.0,6202.0,1.0,3,Massively Multiplayer
574,ULTIMATE HARDBASS DEFENCE,"12 Apr, 2019",1000.0,500.0,1.0,1,Massively Multiplayer
575,20 Games Bundle vol. 3,,48000.0,15304.0,1.0,1,Massively Multiplayer
576,Strategy from Hamsters Gaming,,20699.0,11129.0,1.0,1,Massively Multiplayer
577,Sunset Rangers,"1 Mar, 2018",3800.0,950.0,0.0,1,Massively Multiplayer
578,Underwater hunting,"20 Jun, 2018",500.0,250.0,1.0,1,Massively Multiplayer
579,Blue Isle Catalog,,25700.0,13515.0,1.0,1,Massively Multiplayer
580,Musclecar Online,"12 Feb, 2015",2800.0,1540.0,1.0,3,Massively Multiplayer
581,Deadliest Fishing Pack,,19600.0,13060.0,1.0,1,Massively Multiplayer
582,Big Farm Story - Premium Pioneer Package,"20 Aug, 2020",6400.0,5120.0,,1,Massively Multiplayer
583,WRG bundle,,20800.0,4265.0,1.0,1,Massively Multiplayer
584,CrisisActionVR,"11 Sep, 2017",74500.0,37250.0,0.0,1,Massively Multiplayer
585,The Ultimate Party Hard Pack,,29500.0,20994.0,1.0,1,Massively Multiplayer
586,Star Conflict: Dogs of War - Nyx,"8 Sep, 2015",13000.0,5200.0,,7,Massively Multiplayer
587,Super Duper Mega Bundles,,73600.0,43008.0,1.0,1,Massively Multiplayer
588,Deadliest Catch + Ultimate Fishing Simulator,,17200.0,11020.0,1.0,1,Massively Multiplayer
589,Super 3D Shooting & Racing Games,,11900.0,4970.0,0.0,1,Massively Multiplayer
590,Naval Action - Trincomalee,"30 Sep, 2020",14900.0,13410.0,,1,Massively Multiplayer
591,Trading cards bundle. All in one,,83200.0,23037.0,1.0,1,Massively Multiplayer
592,Battlerite Royale - Legendary Adventure Pack Vol.2,"19 Feb, 2019",7200.0,1440.0,,1,Massively Multiplayer
593,Explorer's Packet,,13900.0,10727.0,0.0,1,Massively Multiplayer
594,U Game Me BUNDLE,,11600.0,6906.0,0.0,1,Massively Multiplayer
595,Slay Together,"31 Jan, 2019",4400.0,440.0,,1,Massively Multiplayer
596,Valkyrie Initiative publisher,,35500.0,22482.0,0.0,1,Massively Multiplayer
597,Party Hard 2 OST,"25 Oct, 2018",3800.0,1900.0,,0,Massively Multiplayer
598,X-POINT,"26 Feb, 2019",9500.0,2850.0,,1,Massively Multiplayer
599,Deadly Maze Phase 1 - Game & Soundtrack Bundle,,4900.0,1820.0,,3,Massively Multiplayer
600,Spelunky 2,"29 Sep, 2020",7700.0,6930.0,1.0,1,2D
601,Littlewood,"4 Aug, 2020",6400.0,4800.0,1.0,7,2D
602,Muse Dash,"19 Jun, 2019",1700.0,850.0,1.0,3,2D
603,Barotrauma,"5 Jun, 2019",9500.0,4750.0,1.0,7,2D
604,Crashlands,"21 Jan, 2016",6400.0,1600.0,1.0,1,2D
605,The Jackbox Party Pack 7,"15 Oct, 2020",11500.0,10350.0,,7,2D
606,Seek Girl Ⅵ,"30 Sep, 2020",1000.0,820.0,1.0,1,2D
607,Killer Queen Black,"11 Oct, 2019",4400.0,880.0,1.0,3,2D
608,112 Operator,"23 Apr, 2020",9500.0,5890.0,1.0,3,2D
609,Bastion,"16 Aug, 2011",6400.0,1280.0,1.0,7,2D
610,CHRONO TRIGGER®,"27 Feb, 2018",9999.0,4999.0,1.0,1,2D
611,DSGame Bundle,,8400.0,6264.0,1.0,1,2D
612,Circadian City,"1 Oct, 2020",5300.0,4240.0,1.0,3,2D
613,Unheard,"28 Mar, 2019",4400.0,2640.0,1.0,3,2D
614,Spelunky 2 + Soundtrack Bundle,,11000.0,9207.0,1.0,1,2D
615,911 Operator,"24 Feb, 2017",7500.0,1125.0,1.0,3,2D
616,Whispers of a Machine,"17 Apr, 2019",6400.0,2560.0,1.0,3,2D
617,Eastern Exorcist,"14 Aug, 2020",7200.0,5760.0,1.0,1,2D
618,COCKHEAD,"27 Sep, 2020",3300.0,2409.0,1.0,1,2D
619,Stronghold Crusader HD,"21 Oct, 2013",5500.0,1100.0,1.0,1,2D
620,Barotrauma Supporter Bundle,,11400.0,5130.0,1.0,7,2D
621,Bloodstained: Curse of the Moon 2,"10 Jul, 2020",6400.0,4480.0,1.0,1,2D
622,"Cook, Serve, Delicious! 3?!","29 Jan, 2020",6400.0,4800.0,1.0,1,2D
623,Beholder,"9 Nov, 2016",5500.0,825.0,1.0,7,2D
624,Omega Labyrinth Life,"10 Dec, 2019",22500.0,11250.0,0.0,1,2D
625,FINAL FANTASY V,"24 Sep, 2015",11000.0,5500.0,1.0,1,2D
626,Dragon Marked For Death,"21 Apr, 2020",14900.0,10430.0,1.0,1,2D
627,Nova Drift,"27 Mar, 2019",6400.0,3840.0,1.0,3,2D
628,Curious Expedition,"2 Sep, 2016",6400.0,2560.0,1.0,7,2D
629,Iconoclasts,"22 Jan, 2018",8900.0,3026.0,1.0,7,2D
630,Sparklite,"14 Nov, 2019",11500.0,2875.0,1.0,7,2D
631,Ideology in Friction,"13 Jun, 2019",9500.0,4750.0,1.0,1,2D
632,BlazBlue: Chronophantasma Extend,"2 Mar, 2016",14500.0,2175.0,1.0,1,2D
633,911 Operator - Complete Edition,,16600.0,1831.0,1.0,3,2D
634,Bladed fury,"17 Dec, 2018",4400.0,2200.0,1.0,1,2D
635,Counter Terrorist Agency,"5 Dec, 2019",7700.0,2695.0,0.0,3,2D
636,Ghost 1.0,"6 Jun, 2016",6900.0,2070.0,1.0,1,2D
637,BlazBlue: Continuum Shift Extend,"10 Dec, 2014",9500.0,1425.0,1.0,1,2D
638,Creepy Tale,"21 Feb, 2020",2400.0,1200.0,1.0,7,2D
639,Stronghold HD,"21 Oct, 2013",3500.0,875.0,1.0,1,2D
